conv_id,msg_id,speaker_id,timestamp,text
c13,20,G,2026-02-01T23:18:39,I agree. Let’s pick one main question and avoid building extra features.
c13,21,A,2026-02-01T23:19:21,"I recommend in my view, we can simulate group chats so we control ground truth and avoid privacy issues."
c13,22,G,2026-02-01T23:21:09,We need to keep the project focused so we can finish in time.
c13,23,G,2026-02-01T23:22:44,I'm not fully convinced yet. We should include robustness checks by changing retrieval settings.
c13,24,A,2026-02-01T23:24:15,The best option is i'm not fully convinced yet. We should measure who gets retrieved compared to who actually contributed.
c13,25,G,2026-02-01T23:25:07,I'm not fully convinced yet. We also need a human study to see if summaries change perception.
c13,26,C,2026-02-01T23:25:28,"We should store everything in a clean CSV with speaker IDs and timestamps. If we write this down as a checklist, we can avoid back-and-forth later."
c13,27,C,2026-02-01T23:26:05,We can simulate group chats so we control ground truth and avoid privacy issues. This also gives us something concrete to show in the proposal and final report.
c13,28,G,2026-02-01T23:27:23,"If we overbuild, we’ll have less time for evaluation and writing."
c13,29,A,2026-02-01T23:28:24,"I recommend honestly, we need to keep the project focused so we can finish in time."
c13,30,F,2026-02-01T23:29:43,We should measure who gets retrieved compared to who actually contributed. please.
c13,31,F,2026-02-01T23:31:28,"Could we, let’s pick one main question and avoid building extra features."
c13,32,G,2026-02-01T23:32:57,Let’s decide how many conversations and messages we need for signal.
c13,33,C,2026-02-01T23:34:25,We should measure who gets retrieved compared to who actually contributed. We can validate it quickly with a small pilot before we scale it up.
c13,34,F,2026-02-01T23:35:32,"Please, let’s set weekly milestones: data, prototype, analysis, study, writing."
c13,35,C,2026-02-01T23:36:02,"If we overbuild, we’ll have less time for evaluation and writing. That way we can separate system behavior from human perception effects."
c13,36,A,2026-02-01T23:36:57,The best option is we should measure who gets retrieved compared to who actually contributed.
c13,37,A,2026-02-01T23:37:24,We should i'm not fully convinced yet. Let’s pick one main question and avoid building extra features.
c13,38,D,2026-02-01T23:37:56,"Honestly, we need time near the end for polishing figures and slides."
c13,39,D,2026-02-01T23:39:10,We should measure who gets retrieved compared to who actually contributed.
c13,40,A,2026-02-01T23:40:07,The best option is we need to keep the project focused so we can finish in time.
c13,41,C,2026-02-01T23:40:54,"If we finish the prototype early, we’ll have time to run the user study. We can validate it quickly with a small pilot before we scale it up."
c13,42,D,2026-02-01T23:41:21,We should store everything in a clean CSV with speaker IDs and timestamps.
c13,43,F,2026-02-01T23:43:03,"Would you be able to, we should decide what success looks like by the end of the semester."
c13,44,G,2026-02-01T23:44:38,We can simulate group chats so we control ground truth and avoid privacy issues.
c13,45,G,2026-02-01T23:45:30,We should store everything in a clean CSV with speaker IDs and timestamps.
c13,46,F,2026-02-01T23:46:38,"I'm not fully convinced yet. Let’s set weekly milestones: data, prototype, analysis, study, writing. please."
c13,47,A,2026-02-01T23:48:01,I recommend we need multi-speaker conversations where each person has a distinct style.
c13,48,C,2026-02-01T23:49:32,"We should assign owners for each part so work doesn’t overlap. It might feel like extra work now, but it saves time during analysis."
c13,49,G,2026-02-01T23:49:58,Let’s define a small set of standard questions to ask the system.
c13,50,A,2026-02-01T23:51:10,The best option is we should decide what success looks like by the end of the semester.
c13,51,F,2026-02-01T23:51:50,"Please, in my view, we can simulate group chats so we control ground truth and avoid privacy issues."
c13,52,G,2026-02-01T23:53:37,We should decide what success looks like by the end of the semester.
c13,53,F,2026-02-01T23:54:42,Let’s decide how many conversations and messages we need for signal. thanks.
c13,54,G,2026-02-01T23:55:25,"If we finish the prototype early, we’ll have time to run the user study."
c13,55,G,2026-02-01T23:55:53,We also need a human study to see if summaries change perception.
c13,56,G,2026-02-01T23:57:37,I agree. We should include robustness checks by changing retrieval settings.
c13,57,C,2026-02-01T23:58:29,We should measure who gets retrieved compared to who actually contributed. This also gives us something concrete to show in the proposal and final report.
c13,58,F,2026-02-01T23:59:38,"If we overbuild, we’ll have less time for evaluation and writing. if you don't mind."
c13,59,A,2026-02-02T00:00:16,I propose i agree. Let’s pick one main question and avoid building extra features.
c13,60,F,2026-02-02T00:00:56,"If you don't mind, to be clear, i agree. Let’s define a small set of standard questions to ask the system."
c13,61,C,2026-02-02T00:01:17,Let’s decide how many conversations and messages we need for signal. This also gives us something concrete to show in the proposal and final report.
c14,1,C,2026-02-02T00:00:00,Team: let's discuss class project planning and get aligned before we split tasks.
c14,2,B,2026-02-02T00:00:44,"I think, we can simulate group chats so we control ground truth and avoid privacy issues."
c14,3,A,2026-02-02T00:01:10,"The best option is i agree. If we finish the prototype early, we’ll have time to run the user study."
c14,4,B,2026-02-02T00:02:03,"It seems like, let’s decide how many conversations and messages we need for signal."
c14,5,A,2026-02-02T00:02:47,"I recommend i agree. If we overbuild, we’ll have less time for evaluation and writing."
c14,6,B,2026-02-02T00:04:02,"Maybe, we need time near the end for polishing figures and slides."
c14,7,D,2026-02-02T00:05:21,We can simulate group chats so we control ground truth and avoid privacy issues.
c14,8,B,2026-02-02T00:06:52,"Kind of, we also need a human study to see if summaries change perception."
c14,9,D,2026-02-02T00:08:00,We need time near the end for polishing figures and slides.
c14,10,A,2026-02-02T00:08:33,"We need to i agree. If we overbuild, we’ll have less time for evaluation and writing."
c14,11,D,2026-02-02T00:10:19,We should include robustness checks by changing retrieval settings.
c14,12,B,2026-02-02T00:11:26,"I think, we should measure who gets retrieved compared to who actually contributed."
c14,13,E,2026-02-02T00:12:20,Small question: Let’s define a small set of standard questions to ask the system?
c14,14,D,2026-02-02T00:14:04,We should measure who gets retrieved compared to who actually contributed.
c14,15,D,2026-02-02T00:14:24,I agree.
c14,16,A,2026-02-02T00:14:57,Let's we should store everything in a clean CSV with speaker IDs and timestamps.
c14,17,D,2026-02-02T00:15:58,Let’s pick one main question and avoid building extra features.
c14,18,B,2026-02-02T00:16:26,"It seems like, if we finish the prototype early, we’ll have time to run the user study."
c14,19,C,2026-02-02T00:17:29,Let’s define a small set of standard questions to ask the system. This also gives us something concrete to show in the proposal and final report.
c14,20,E,2026-02-02T00:19:17,Can we clarify: We need time near the end for polishing figures and slides?
c14,21,C,2026-02-02T00:21:03,"I agree. If we finish the prototype early, we’ll have time to run the user study. If we write this down as a checklist, we can avoid back-and-forth later."
c14,22,A,2026-02-02T00:21:36,I recommend we should measure who gets retrieved compared to who actually contributed.
c14,23,B,2026-02-02T00:22:18,"It seems like, we can simulate group chats so we control ground truth and avoid privacy issues."
c14,24,C,2026-02-02T00:24:05,"Let’s pick one main question and avoid building extra features. It might feel like extra work now, but it saves time during analysis."
c14,25,D,2026-02-02T00:24:56,"Let’s set weekly milestones: data, prototype, analysis, study, writing."
c14,26,A,2026-02-02T00:26:46,"Let's let’s set weekly milestones: data, prototype, analysis, study, writing."
c14,27,B,2026-02-02T00:28:22,"Possibly, let’s define a small set of standard questions to ask the system."
c14,28,C,2026-02-02T00:29:38,Let’s define a small set of standard questions to ask the system. This also gives us something concrete to show in the proposal and final report.
c14,29,E,2026-02-02T00:30:27,Small question: We need multi-speaker conversations where each person has a distinct style?
c14,30,B,2026-02-02T00:30:58,"I think, to be clear, we should measure who gets retrieved compared to who actually contributed."
c14,31,C,2026-02-02T00:32:23,"If we finish the prototype early, we’ll have time to run the user study. This also gives us something concrete to show in the proposal and final report."
c14,32,D,2026-02-02T00:33:30,I agree.
c14,33,B,2026-02-02T00:35:12,"I think, we need to keep the project focused so we can finish in time."
c14,34,D,2026-02-02T00:37:00,We should decide what success looks like by the end of the semester.
c14,35,A,2026-02-02T00:37:33,"The best option is if we overbuild, we’ll have less time for evaluation and writing."
c14,36,C,2026-02-02T00:38:29,"We should measure who gets retrieved compared to who actually contributed. It might feel like extra work now, but it saves time during analysis."
c14,37,C,2026-02-02T00:39:15,"If we overbuild, we’ll have less time for evaluation and writing. We can validate it quickly with a small pilot before we scale it up."
c14,38,E,2026-02-02T00:39:39,Just to check: We need time near the end for polishing figures and slides?
c14,39,A,2026-02-02T00:40:26,I recommend let’s pick one main question and avoid building extra features.
c14,40,E,2026-02-02T00:41:10,Small question: I agree. We can simulate group chats so we control ground truth and avoid privacy issues?
c14,41,C,2026-02-02T00:42:35,I agree. We also need a human study to see if summaries change perception. That way we can separate system behavior from human perception effects.
c14,42,C,2026-02-02T00:44:01,Let’s define a small set of standard questions to ask the system. This also gives us something concrete to show in the proposal and final report.
c14,43,D,2026-02-02T00:45:19,We should assign owners for each part so work doesn’t overlap.
c14,44,B,2026-02-02T00:45:47,"Possibly, let’s define a small set of standard questions to ask the system."
c14,45,E,2026-02-02T00:46:14,"Just to check: If we finish the prototype early, we’ll have time to run the user study?"
c14,46,C,2026-02-02T00:47:55,We need time near the end for polishing figures and slides. This also gives us something concrete to show in the proposal and final report.
c14,47,C,2026-02-02T00:48:25,"Let’s set weekly milestones: data, prototype, analysis, study, writing. We can validate it quickly with a small pilot before we scale it up."
c14,48,C,2026-02-02T00:49:31,"I agree. Let’s decide how many conversations and messages we need for signal. It might feel like extra work now, but it saves time during analysis."
c14,49,C,2026-02-02T00:50:20,We need multi-speaker conversations where each person has a distinct style. We can validate it quickly with a small pilot before we scale it up.
c14,50,A,2026-02-02T00:52:08,The best option is i agree. We should decide what success looks like by the end of the semester.
c14,51,C,2026-02-02T00:53:46,"In my view, if we overbuild, we’ll have less time for evaluation and writing. That way we can separate system behavior from human perception effects."
c14,52,A,2026-02-02T00:54:44,"The best option is let’s set weekly milestones: data, prototype, analysis, study, writing."
c14,53,D,2026-02-02T00:56:18,We should store everything in a clean CSV with speaker IDs and timestamps.
c14,54,E,2026-02-02T00:57:33,Can we clarify: We need multi-speaker conversations where each person has a distinct style?
c14,55,C,2026-02-02T00:58:27,I'm not fully convinced yet. We should assign owners for each part so work doesn’t overlap. We can validate it quickly with a small pilot before we scale it up.
c14,56,B,2026-02-02T01:00:00,"It seems like, we can simulate group chats so we control ground truth and avoid privacy issues."
c14,57,B,2026-02-02T01:01:39,"Possibly, i agree. We also need a human study to see if summaries change perception."
c14,58,E,2026-02-02T01:02:29,Quick question: I agree. We also need a human study to see if summaries change perception?
c14,59,C,2026-02-02T01:04:13,"Let’s decide how many conversations and messages we need for signal. If we write this down as a checklist, we can avoid back-and-forth later."
c14,60,A,2026-02-02T01:04:34,I propose we should measure who gets retrieved compared to who actually contributed.
c14,61,D,2026-02-02T01:06:14,"Honestly, let’s pick one main question and avoid building extra features."
c15,1,F,2026-02-02T01:00:00,Team: let's discuss study design discussion and get aligned before we split tasks.
c15,2,G,2026-02-02T01:00:33,I'm not fully convinced yet. We should randomize which conversation they see to avoid learning effects.
c15,3,F,2026-02-02T01:02:07,"Could we, i agree. I suspect verbose speakers will be retrieved more often just because they contain more keywords."
c15,4,F,2026-02-02T01:03:06,"Appreciate it, for the user study, we can ask who seems most knowledgeable or influential."
c15,5,E,2026-02-02T01:03:43,"Can we clarify: For the user study, we can ask who seems most knowledgeable or influential?"
c15,6,C,2026-02-02T01:05:06,"To be clear, we can show participants a short system-generated summary and ask perception questions. If we write this down as a checklist, we can avoid back-and-forth later."
c15,7,A,2026-02-02T01:05:44,We should i agree. We can show participants a short system-generated summary and ask perception questions.
c15,8,E,2026-02-02T01:06:36,Before we move on: Hedging language might be retrieved less because it sounds less decisive?
c15,9,C,2026-02-02T01:07:24,I'm not fully convinced yet. We should track agreement across participants to see if the effect is consistent. That way we can separate system behavior from human perception effects.
c15,10,C,2026-02-02T01:08:46,"For the user study, we can ask who seems most knowledgeable or influential. We can validate it quickly with a small pilot before we scale it up."
c15,11,C,2026-02-02T01:09:46,"I agree. We should collect demographics lightly, if allowed, but keep it minimal. We can validate it quickly with a small pilot before we scale it up."
c15,12,A,2026-02-02T01:10:47,We need to we should track agreement across participants to see if the effect is consistent.
c15,13,C,2026-02-02T01:12:13,We should randomize which conversation they see to avoid learning effects. We can validate it quickly with a small pilot before we scale it up.
c15,14,E,2026-02-02T01:12:48,"Small question: For the user study, we can ask who seems most knowledgeable or influential?"
c15,15,E,2026-02-02T01:13:26,Just to check: I suspect verbose speakers will be retrieved more often just because they contain more keywords?
c15,16,F,2026-02-02T01:14:16,"I agree. If retrieval is skewed, summaries may systematically misrepresent the group. could we."
c15,17,F,2026-02-02T01:15:33,"Thanks, i suspect verbose speakers will be retrieved more often just because they contain more keywords."
c15,18,C,2026-02-02T01:16:15,We can keep it lightweight with a Google Form and short tasks. We can validate it quickly with a small pilot before we scale it up.
c15,19,E,2026-02-02T01:17:52,"Quick question: Honestly, hedging language might be retrieved less because it sounds less decisive?"
c15,20,E,2026-02-02T01:19:11,Before we move on: I agree. We can keep it lightweight with a Google Form and short tasks?
c15,21,G,2026-02-02T01:20:19,"For the user study, we can ask who seems most knowledgeable or influential."
c15,22,F,2026-02-02T01:21:25,"If you don't mind, i suspect verbose speakers will be retrieved more often just because they contain more keywords."
c15,23,E,2026-02-02T01:23:01,"Can we clarify: To be clear, i agree. We can keep it lightweight with a Google Form and short tasks?"
c15,24,G,2026-02-02T01:24:01,We should track agreement across participants to see if the effect is consistent.
c15,25,C,2026-02-02T01:25:37,"To be clear, we should collect demographics lightly, if allowed, but keep it minimal. This also gives us something concrete to show in the proposal and final report."
c15,26,G,2026-02-02T01:27:00,We can compute retrieval share per speaker and compare it to participation share.
c15,27,F,2026-02-02T01:27:33,Hedging language might be retrieved less because it sounds less decisive. thanks.
c15,28,A,2026-02-02T01:28:34,Let's we can show participants a short system-generated summary and ask perception questions.
c15,29,C,2026-02-02T01:29:45,"Definitely, i'm not fully convinced yet. We can compute retrieval share per speaker and compare it to participation share. It might feel like extra work now, but it saves time during analysis."
c15,30,A,2026-02-02T01:31:01,"We need to readers may think the most-retrieved speaker is the leader, even if they weren’t."
c15,31,E,2026-02-02T01:32:01,"Small question: Readers may think the most-retrieved speaker is the leader, even if they weren’t?"
c15,32,A,2026-02-02T01:33:33,Let's we can show participants a short system-generated summary and ask perception questions.
c15,33,F,2026-02-02T01:34:51,Hedging language might be retrieved less because it sounds less decisive. appreciate it.
c15,34,G,2026-02-02T01:35:26,"For the user study, we can ask who seems most knowledgeable or influential."
c15,35,F,2026-02-02T01:37:08,We can keep it lightweight with a Google Form and short tasks. thanks.
c15,36,F,2026-02-02T01:38:11,"We should compute style metrics: verbosity, hedging rate, assertiveness rate. thanks."
c15,37,A,2026-02-02T01:39:27,"Let's if retrieval is skewed, summaries may systematically misrepresent the group."
c15,38,E,2026-02-02T01:41:16,Quick question: We should track agreement across participants to see if the effect is consistent?
c15,39,G,2026-02-02T01:41:43,"We should compute style metrics: verbosity, hedging rate, assertiveness rate."
c15,40,F,2026-02-02T01:43:11,We should randomize which conversation they see to avoid learning effects. thanks.
c15,41,F,2026-02-02T01:44:34,"Please, we should collect demographics lightly, if allowed, but keep it minimal."
c15,42,A,2026-02-02T01:45:43,We should we should randomize which conversation they see to avoid learning effects.
c15,43,C,2026-02-02T01:47:21,Hedging language might be retrieved less because it sounds less decisive. That way we can separate system behavior from human perception effects.
c15,44,C,2026-02-02T01:47:48,"We should collect demographics lightly, if allowed, but keep it minimal. This also gives us something concrete to show in the proposal and final report."
c15,45,G,2026-02-02T01:48:40,"For the user study, we can ask who seems most knowledgeable or influential."
c15,46,A,2026-02-02T01:50:09,I recommend we can compute retrieval share per speaker and compare it to participation share.
c15,47,A,2026-02-02T01:50:35,Let's we should randomize which conversation they see to avoid learning effects.
c15,48,E,2026-02-02T01:51:06,Small question: We should track agreement across participants to see if the effect is consistent?
c15,49,E,2026-02-02T01:51:49,Quick question: We can show participants a short system-generated summary and ask perception questions?
c15,50,A,2026-02-02T01:53:13,Let's we can keep it lightweight with a Google Form and short tasks.
c15,51,G,2026-02-02T01:54:53,We should track agreement across participants to see if the effect is consistent.
c15,52,G,2026-02-02T01:56:03,"We should collect demographics lightly, if allowed, but keep it minimal."
c15,53,A,2026-02-02T01:56:24,"The best option is readers may think the most-retrieved speaker is the leader, even if they weren’t."
c15,54,E,2026-02-02T01:58:10,Can we clarify: I agree. We can show participants a short system-generated summary and ask perception questions?
c15,55,A,2026-02-02T01:59:43,"We should for sure, we should randomize which conversation they see to avoid learning effects."
c15,56,A,2026-02-02T02:00:25,I recommend i agree. We can show participants a short system-generated summary and ask perception questions.
c15,57,A,2026-02-02T02:02:03,I propose we can keep it lightweight with a Google Form and short tasks.
c15,58,C,2026-02-02T02:03:16,"We can show participants a short system-generated summary and ask perception questions. If we write this down as a checklist, we can avoid back-and-forth later."
c15,59,E,2026-02-02T02:04:47,"Before we move on: Readers may think the most-retrieved speaker is the leader, even if they weren’t?"
c15,60,F,2026-02-02T02:05:15,"Appreciate it, i suspect verbose speakers will be retrieved more often just because they contain more keywords."
c15,61,F,2026-02-02T02:07:02,"If you don't mind, i'm not fully convinced yet. I suspect verbose speakers will be retrieved more often just because they contain more keywords."
c15,62,E,2026-02-02T02:07:34,Quick question: We can keep it lightweight with a Google Form and short tasks?
c15,63,F,2026-02-02T02:09:23,"Please, we can show participants a short system-generated summary and ask perception questions."
c15,64,E,2026-02-02T02:10:57,"Can we clarify: Readers may think the most-retrieved speaker is the leader, even if they weren’t?"
c15,65,G,2026-02-02T02:11:42,I agree. We should track agreement across participants to see if the effect is consistent.
c15,66,A,2026-02-02T02:13:02,The best option is we should track agreement across participants to see if the effect is consistent.
c15,67,E,2026-02-02T02:13:32,"Small question: For the user study, we can ask who seems most knowledgeable or influential?"
c15,68,G,2026-02-02T02:15:10,"For the user study, we can ask who seems most knowledgeable or influential."
c15,69,C,2026-02-02T02:16:54,"We can show participants a short system-generated summary and ask perception questions. If we write this down as a checklist, we can avoid back-and-forth later."
c15,70,C,2026-02-02T02:17:47,We can keep it lightweight with a Google Form and short tasks. We can validate it quickly with a small pilot before we scale it up.
c15,71,A,2026-02-02T02:18:58,The best option is we should track agreement across participants to see if the effect is consistent.
c16,1,E,2026-02-02T02:00:00,Team: let's discuss class project planning and get aligned before we split tasks.
c16,2,G,2026-02-02T02:00:56,I agree. We should include robustness checks by changing retrieval settings.
c16,3,F,2026-02-02T02:02:40,"Please, we should measure who gets retrieved compared to who actually contributed."
c16,4,F,2026-02-02T02:03:03,"If you don't mind, i'm not fully convinced yet. We should measure who gets retrieved compared to who actually contributed."
c16,5,E,2026-02-02T02:03:23,Can we clarify: We should measure who gets retrieved compared to who actually contributed?
c16,6,F,2026-02-02T02:04:06,I agree. We should decide what success looks like by the end of the semester. could we.
c16,7,A,2026-02-02T02:04:29,I recommend i agree. We should assign owners for each part so work doesn’t overlap.
c16,8,A,2026-02-02T02:05:50,"We should let’s set weekly milestones: data, prototype, analysis, study, writing."
c16,9,E,2026-02-02T02:06:52,"Just to check: For sure, we should measure who gets retrieved compared to who actually contributed?"
c16,10,A,2026-02-02T02:07:23,We need to let’s pick one main question and avoid building extra features.
c16,11,E,2026-02-02T02:08:07,Can we clarify: Let’s pick one main question and avoid building extra features?
c16,12,G,2026-02-02T02:08:59,"I agree. If we finish the prototype early, we’ll have time to run the user study."
c16,13,G,2026-02-02T02:09:38,We need time near the end for polishing figures and slides.
c16,14,D,2026-02-02T02:10:24,Let’s pick one main question and avoid building extra features.
c16,15,A,2026-02-02T02:11:46,Let's i agree. Let’s pick one main question and avoid building extra features.
c16,16,G,2026-02-02T02:12:22,"If we finish the prototype early, we’ll have time to run the user study."
c16,17,F,2026-02-02T02:12:57,"Thanks, we need to keep the project focused so we can finish in time."
c16,18,G,2026-02-02T02:14:44,"If we overbuild, we’ll have less time for evaluation and writing."
c16,19,F,2026-02-02T02:16:27,"Could we, we should measure who gets retrieved compared to who actually contributed."
c16,20,A,2026-02-02T02:18:06,The best option is i'm not fully convinced yet. We also need a human study to see if summaries change perception.
c16,21,A,2026-02-02T02:18:59,I recommend let’s pick one main question and avoid building extra features.
c16,22,A,2026-02-02T02:20:44,"I recommend let’s set weekly milestones: data, prototype, analysis, study, writing."
c16,23,A,2026-02-02T02:21:12,I recommend we should decide what success looks like by the end of the semester.
c16,24,A,2026-02-02T02:21:56,The best option is we need time near the end for polishing figures and slides.
c16,25,A,2026-02-02T02:23:20,"I propose honestly, i agree. Let’s pick one main question and avoid building extra features."
c16,26,G,2026-02-02T02:24:09,I agree. We should assign owners for each part so work doesn’t overlap.
c16,27,G,2026-02-02T02:25:45,"Let’s set weekly milestones: data, prototype, analysis, study, writing."
c16,28,E,2026-02-02T02:27:16,Quick question: We need to keep the project focused so we can finish in time?
c16,29,D,2026-02-02T02:28:54,We should assign owners for each part so work doesn’t overlap.
c16,30,A,2026-02-02T02:29:24,"I propose in my view, let’s define a small set of standard questions to ask the system."
c16,31,F,2026-02-02T02:30:22,I agree. We should include robustness checks by changing retrieval settings. if you don't mind.
c16,32,G,2026-02-02T02:30:55,I agree. Let’s pick one main question and avoid building extra features.
c16,33,E,2026-02-02T02:31:48,Just to check: We should include robustness checks by changing retrieval settings?
c16,34,D,2026-02-02T02:33:22,We should measure who gets retrieved compared to who actually contributed.
c16,35,D,2026-02-02T02:35:04,We should include robustness checks by changing retrieval settings.
c16,36,D,2026-02-02T02:36:25,We should decide what success looks like by the end of the semester.
c16,37,G,2026-02-02T02:37:26,We need to keep the project focused so we can finish in time.
c16,38,E,2026-02-02T02:39:16,Small question: We should include robustness checks by changing retrieval settings?
c16,39,D,2026-02-02T02:39:42,We should measure who gets retrieved compared to who actually contributed.
c16,40,F,2026-02-02T02:41:20,"Could we, if we overbuild, we’ll have less time for evaluation and writing."
c16,41,E,2026-02-02T02:42:18,Quick question: We should assign owners for each part so work doesn’t overlap?
c16,42,A,2026-02-02T02:43:46,We should we also need a human study to see if summaries change perception.
c16,43,F,2026-02-02T02:45:15,"I agree. Let’s set weekly milestones: data, prototype, analysis, study, writing. if you don't mind."
c16,44,D,2026-02-02T02:46:12,We should measure who gets retrieved compared to who actually contributed.
c16,45,A,2026-02-02T02:46:59,"Let's honestly, let’s set weekly milestones: data, prototype, analysis, study, writing."
c16,46,A,2026-02-02T02:48:04,I propose we should assign owners for each part so work doesn’t overlap.
c16,47,F,2026-02-02T02:49:07,We should measure who gets retrieved compared to who actually contributed. if you don't mind.
c16,48,F,2026-02-02T02:50:08,"Could we, i'm not fully convinced yet. Let’s set weekly milestones: data, prototype, analysis, study, writing."
c16,49,D,2026-02-02T02:51:40,We should decide what success looks like by the end of the semester.
c16,50,G,2026-02-02T02:52:51,"If we finish the prototype early, we’ll have time to run the user study."
c16,51,A,2026-02-02T02:53:24,I propose let’s define a small set of standard questions to ask the system.
c16,52,A,2026-02-02T02:53:48,"We should i agree. If we overbuild, we’ll have less time for evaluation and writing."
c16,53,E,2026-02-02T02:55:14,"Small question: In my view, let’s set weekly milestones: data, prototype, analysis, study, writing?"
c16,54,E,2026-02-02T02:55:35,Before we move on: We should include robustness checks by changing retrieval settings?
c16,55,F,2026-02-02T02:56:37,"Could we, we should decide what success looks like by the end of the semester."
c16,56,F,2026-02-02T02:57:02,We also need a human study to see if summaries change perception. would you be able to.
c16,57,D,2026-02-02T02:58:35,Let’s define a small set of standard questions to ask the system.
c16,58,A,2026-02-02T03:00:08,I recommend we need to keep the project focused so we can finish in time.
c16,59,E,2026-02-02T03:01:51,Can we clarify: We need time near the end for polishing figures and slides?
c16,60,D,2026-02-02T03:03:05,We should measure who gets retrieved compared to who actually contributed.
c16,61,E,2026-02-02T03:03:51,"Before we move on: I'm not fully convinced yet. Let’s set weekly milestones: data, prototype, analysis, study, writing?"
c16,62,D,2026-02-02T03:04:29,We should decide what success looks like by the end of the semester.
c16,63,G,2026-02-02T03:05:38,We should decide what success looks like by the end of the semester.
c16,64,F,2026-02-02T03:06:01,"Appreciate it, i agree. Let’s pick one main question and avoid building extra features."
c16,65,A,2026-02-02T03:06:38,"We need to to be clear, we should decide what success looks like by the end of the semester."
c16,66,G,2026-02-02T03:08:11,I agree. We should assign owners for each part so work doesn’t overlap.
c16,67,G,2026-02-02T03:08:33,"Let’s set weekly milestones: data, prototype, analysis, study, writing."
c16,68,G,2026-02-02T03:09:29,Let’s pick one main question and avoid building extra features.
c16,69,A,2026-02-02T03:09:54,I recommend we also need a human study to see if summaries change perception.
c16,70,E,2026-02-02T03:10:15,Quick question: I agree. We should decide what success looks like by the end of the semester?
c16,71,F,2026-02-02T03:11:18,"Please, we should include robustness checks by changing retrieval settings."
c16,72,F,2026-02-02T03:12:25,We should decide what success looks like by the end of the semester. could we.
c16,73,G,2026-02-02T03:13:31,We should include robustness checks by changing retrieval settings.
c16,74,G,2026-02-02T03:14:09,Let’s define a small set of standard questions to ask the system.
c17,1,E,2026-02-02T03:00:00,Team: let's discuss class project planning and get aligned before we split tasks.
c17,2,B,2026-02-02T03:01:22,"Maybe, let’s decide how many conversations and messages we need for signal."
c17,3,D,2026-02-02T03:02:10,"If we finish the prototype early, we’ll have time to run the user study."
c17,4,F,2026-02-02T03:02:31,"Appreciate it, in my view, i agree. If we overbuild, we’ll have less time for evaluation and writing."
c17,5,B,2026-02-02T03:02:52,"It seems like, we need multi-speaker conversations where each person has a distinct style."
c17,6,B,2026-02-02T03:03:46,"I feel like, let’s pick one main question and avoid building extra features."
c17,7,B,2026-02-02T03:05:34,"Possibly, i'm not fully convinced yet. If we overbuild, we’ll have less time for evaluation and writing."
c17,8,F,2026-02-02T03:06:43,"If we overbuild, we’ll have less time for evaluation and writing. if you don't mind."
c17,9,B,2026-02-02T03:08:14,"I'm not sure but, we should measure who gets retrieved compared to who actually contributed."
c17,10,G,2026-02-02T03:10:01,Let’s decide how many conversations and messages we need for signal.
c17,11,E,2026-02-02T03:11:17,Quick question: We need multi-speaker conversations where each person has a distinct style?
c17,12,E,2026-02-02T03:11:56,Quick question: We should include robustness checks by changing retrieval settings?
c17,13,F,2026-02-02T03:12:28,"If you don't mind, i'm not fully convinced yet. We also need a human study to see if summaries change perception."
c17,14,E,2026-02-02T03:13:15,Quick question: I'm not fully convinced yet. We should store everything in a clean CSV with speaker IDs and timestamps?
c17,15,F,2026-02-02T03:14:00,"Could we, we should store everything in a clean CSV with speaker IDs and timestamps."
c17,16,G,2026-02-02T03:15:41,We should decide what success looks like by the end of the semester.
c17,17,F,2026-02-02T03:17:15,"Appreciate it, honestly, we should include robustness checks by changing retrieval settings."
c17,18,E,2026-02-02T03:18:19,"Small question: I'm not fully convinced yet. Let’s set weekly milestones: data, prototype, analysis, study, writing?"
c17,19,B,2026-02-02T03:18:59,"I'm not sure but, i'm not fully convinced yet. Let’s define a small set of standard questions to ask the system."
c17,20,D,2026-02-02T03:20:32,I'm not fully convinced yet.
c17,21,F,2026-02-02T03:21:13,We should include robustness checks by changing retrieval settings. if you don't mind.
c17,22,D,2026-02-02T03:21:53,We should assign owners for each part so work doesn’t overlap.
c17,23,E,2026-02-02T03:23:23,Before we move on: We should decide what success looks like by the end of the semester?
c17,24,F,2026-02-02T03:24:47,"Appreciate it, let’s define a small set of standard questions to ask the system."
c17,25,B,2026-02-02T03:26:37,"I think, let’s set weekly milestones: data, prototype, analysis, study, writing."
c17,26,B,2026-02-02T03:28:00,"It seems like, we need to keep the project focused so we can finish in time."
c17,27,D,2026-02-02T03:28:32,"To be clear, we should measure who gets retrieved compared to who actually contributed."
c17,28,B,2026-02-02T03:30:03,"Possibly, i'm not fully convinced yet. Let’s decide how many conversations and messages we need for signal."
c17,29,B,2026-02-02T03:31:45,"Kind of, if we finish the prototype early, we’ll have time to run the user study."
c17,30,E,2026-02-02T03:32:46,Before we move on: We can simulate group chats so we control ground truth and avoid privacy issues?
c17,31,E,2026-02-02T03:33:16,Small question: We should assign owners for each part so work doesn’t overlap?
c17,32,B,2026-02-02T03:34:01,"I'm not sure but, i agree. Let’s decide how many conversations and messages we need for signal."
c17,33,E,2026-02-02T03:34:47,Before we move on: We need multi-speaker conversations where each person has a distinct style?
c17,34,D,2026-02-02T03:36:35,"Let’s set weekly milestones: data, prototype, analysis, study, writing."
